pair_id,contrast,class_name,feature,distance
P008,client_os,ubuntu.com,tcp_flag_pattern,0.0123536405115
P008,client_os,ubuntu.com,tcp_window_raw,0.130158730159
P008,client_os,web.de,direction,0.173641144793
P008,client_os,web.de,iat_us,0.400869391706
P008,client_os,web.de,ip_total_length_bytes,0.242445215496
P008,client_os,web.de,ipv4_ttl,0.271428571429
P008,client_os,web.de,tcp_flag_pattern,0.162240271874
P008,client_os,web.de,tcp_window_raw,0.0566137566138
P009,client_browser_and_os,arin.net,direction,0.251447430365
P009,client_browser_and_os,arin.net,iat_us,0.480078221576
P009,client_browser_and_os,arin.net,ip_total_length_bytes,0.305502811511
P009,client_browser_and_os,arin.net,ipv4_ttl,0.20594915473
P009,client_browser_and_os,arin.net,tcp_flag_pattern,0.137063510087
P009,client_browser_and_os,arin.net,tcp_window_raw,0.135649705566
P009,client_browser_and_os,adblockplus.org,direction,0.15547812621
P009,client_browser_and_os,adblockplus.org,iat_us,0.334783197832
P009,client_browser_and_os,adblockplus.org,ip_total_length_bytes,0.307781649245
P009,client_browser_and_os,adblockplus.org,ipv4_ttl,0.330158730159
P009,client_browser_and_os,adblockplus.org,tcp_flag_pattern,0.0878048780488
P009,client_browser_and_os,adblockplus.org,tcp_window_raw,0.083559168925
P009,client_browser_and_os,flipboard.com,direction,0.158844415583
P009,client_browser_and_os,flipboard.com,iat_us,0.354682461384
P009,client_browser_and_os,flipboard.com,ip_total_length_bytes,0.24850362301
P009,client_browser_and_os,flipboard.com,ipv4_ttl,0.31164021164
P009,client_browser_and_os,flipboard.com,tcp_flag_pattern,0.122447842789
P009,client_browser_and_os,flipboard.com,tcp_window_raw,0.139588130217
P009,client_browser_and_os,garmin.com,direction,0.147582456112
P009,client_browser_and_os,garmin.com,iat_us,0.340310132417
P009,client_browser_and_os,garmin.com,ip_total_length_bytes,0.223535713052
P009,client_browser_and_os,garmin.com,ipv4_ttl,0.303927779538
P009,client_browser_and_os,garmin.com,tcp_flag_pattern,0.105620090984
P009,client_browser_and_os,garmin.com,tcp_window_raw,0.170520536374
P009,client_browser_and_os,getpocket.com,direction,0.225246265345
P009,client_browser_and_os,getpocket.com,iat_us,0.465148125848
P009,client_browser_and_os,getpocket.com,ip_total_length_bytes,0.480824602711
P009,client_browser_and_os,getpocket.com,ipv4_ttl,0.218703703704
P009,client_browser_and_os,getpocket.com,tcp_flag_pattern,0.235133922383
P009,client_browser_and_os,getpocket.com,tcp_window_raw,0.0147619047619
P009,client_browser_and_os,joinhoney.com,direction,0.214115751942
P009,client_browser_and_os,joinhoney.com,iat_us,0.47550713772
P009,client_browser_and_os,joinhoney.com,ip_total_length_bytes,0.273616265528
P009,client_browser_and_os,joinhoney.com,ipv4_ttl,0.233624759573
P009,client_browser_and_os,joinhoney.com,tcp_flag_pattern,0.201805870152
P009,client_browser_and_os,joinhoney.com,tcp_window_raw,0.0293599085103
P009,client_browser_and_os,trustarc.com,direction,0.239843386696
P009,client_browser_and_os,trustarc.com,iat_us,0.500264756692
P009,client_browser_and_os,trustarc.com,ip_total_length_bytes,0.339711326645
P009,client_browser_and_os,trustarc.com,ipv4_ttl,0.224465794115
P009,client_browser_and_os,trustarc.com,tcp_flag_pattern,0.208152178097
P009,client_browser_and_os,trustarc.com,tcp_window_raw,0.119640598787
P009,client_browser_and_os,waze.com,direction,0.236903912899
P009,client_browser_and_os,waze.com,iat_us,0.480953270344
P009,client_browser_and_os,waze.com,ip_total_length_bytes,0.242601082652
P009,client_browser_and_os,waze.com,ipv4_ttl,0.224338624339
P009,client_browser_and_os,waze.com,tcp_flag_pattern,0.146794493008
P009,client_browser_and_os,waze.com,tcp_window_raw,0.0277455155504
P009,client_browser_and_os,ubuntu.com,direction,0.161465995612
P009,client_browser_and_os,ubuntu.com,iat_us,0.330081300813
P009,client_browser_and_os,ubuntu.com,ip_total_length_bytes,0.219512195122
P009,client_browser_and_os,ubuntu.com,ipv4_ttl,0.308994708995
P009,client_browser_and_os,ubuntu.com,tcp_flag_pattern,0.143966963479
P009,client_browser_and_os,ubuntu.com,tcp_window_raw,0.0976384049555
P009,client_browser_and_os,web.de,direction,0.18546278062
P009,client_browser_and_os,web.de,iat_us,0.424854509723
P009,client_browser_and_os,web.de,ip_total_length_bytes,0.223854751348
P009,client_browser_and_os,web.de,ipv4_ttl,0.248632213321
P009,client_browser_and_os,web.de,tcp_flag_pattern,0.198423857602
P009,client_browser_and_os,web.de,tcp_window_raw,0.0371362822273
P010,client_browser_and_os,arin.net,direction,0.244054880955
P010,client_browser_and_os,arin.net,iat_us,0.526036839085
P010,client_browser_and_os,arin.net,ip_total_length_bytes,0.312082730506
P010,client_browser_and_os,arin.net,ipv4_ttl,0.200418358558
P010,client_browser_and_os,arin.net,tcp_flag_pattern,0.128091104633
P010,client_browser_and_os,arin.net,tcp_window_raw,0.0187654320988
P010,client_browser_and_os,adblockplus.org,direction,0.221537324692
P010,client_browser_and_os,adblockplus.org,iat_us,0.439836283871
P010,client_browser_and_os,adblockplus.org,ip_total_length_bytes,0.372430268213
P010,client_browser_and_os,adblockplus.org,ipv4_ttl,0.22814556717
P010,client_browser_and_os,adblockplus.org,tcp_flag_pattern,0.132348393765
P010,client_browser_and_os,adblockplus.org,tcp_window_raw,0.10216802168
P010,client_browser_and_os,flipboard.com,direction,0.180688765688
P010,client_browser_and_os,flipboard.com,iat_us,0.402464241276
P010,client_browser_and_os,flipboard.com,ip_total_length_bytes,0.258397383144
P010,client_browser_and_os,flipboard.com,ipv4_ttl,0.269028261711
P010,client_browser_and_os,flipboard.com,tcp_flag_pattern,0.17258514213
P010,client_browser_and_os,flipboard.com,tcp_window_raw,0.072865707012
P010,client_browser_and_os,garmin.com,direction,0.175426309416
P010,client_browser_and_os,garmin.com,iat_us,0.384872181708
P010,client_browser_and_os,garmin.com,ip_total_length_bytes,0.227509928354
P010,client_browser_and_os,garmin.com,ipv4_ttl,0.26956743435
P010,client_browser_and_os,garmin.com,tcp_flag_pattern,0.092588951698
P010,client_browser_and_os,garmin.com,tcp_window_raw,0.100254651133
P010,client_browser_and_os,getpocket.com,direction,0.217683644879
P010,client_browser_and_os,getpocket.com,iat_us,0.498041157568
P010,client_browser_and_os,getpocket.com,ip_total_length_bytes,0.325195634609
P010,client_browser_and_os,getpocket.com,ipv4_ttl,0.207005660145
P010,client_browser_and_os,getpocket.com,tcp_flag_pattern,0.212574943994
P010,client_browser_and_os,getpocket.com,tcp_window_raw,0.0366488249046
P010,client_browser_and_os,joinhoney.com,direction,0.239514732281
P010,client_browser_and_os,joinhoney.com,iat_us,0.501579138519
P010,client_browser_and_os,joinhoney.com,ip_total_length_bytes,0.32532032681
P010,client_browser_and_os,joinhoney.com,ipv4_ttl,0.210215052495
P010,client_browser_and_os,joinhoney.com,tcp_flag_pattern,0.207862269116
P010,client_browser_and_os,joinhoney.com,tcp_window_raw,0.0460527527857
P010,client_browser_and_os,trustarc.com,direction,0.234152433916
P010,client_browser_and_os,trustarc.com,iat_us,0.518770204397
P010,client_browser_and_os,trustarc.com,ip_total_length_bytes,0.367232119583
P010,client_browser_and_os,trustarc.com,ipv4_ttl,0.209877785359
P010,client_browser_and_os,trustarc.com,tcp_flag_pattern,0.211225216692
P010,client_browser_and_os,trustarc.com,tcp_window_raw,0.0396009231311
P010,client_browser_and_os,waze.com,direction,0.246536247004
P010,client_browser_and_os,waze.com,iat_us,0.440342577576
P010,client_browser_and_os,waze.com,ip_total_length_bytes,0.273568154095
P010,client_browser_and_os,waze.com,ipv4_ttl,0.218536585366
P010,client_browser_and_os,waze.com,tcp_flag_pattern,0.153921918456
P010,client_browser_and_os,waze.com,tcp_window_raw,0.0731978319783
P010,client_browser_and_os,ubuntu.com,direction,0.185657331959
P010,client_browser_and_os,ubuntu.com,iat_us,0.365654965802
P010,client_browser_and_os,ubuntu.com,ip_total_length_bytes,0.256507152592
P010,client_browser_and_os,ubuntu.com,ipv4_ttl,0.287830687831
P010,client_browser_and_os,ubuntu.com,tcp_flag_pattern,0.127591286684
P010,client_browser_and_os,ubuntu.com,tcp_window_raw,0.114814814815
P010,client_browser_and_os,web.de,direction,0.205140930515
P010,client_browser_and_os,web.de,iat_us,0.487044118702
P010,client_browser_and_os,web.de,ip_total_length_bytes,0.251708539202
P010,client_browser_and_os,web.de,ipv4_ttl,0.236815194665
P010,client_browser_and_os,web.de,tcp_flag_pattern,0.180608781196
P010,client_browser_and_os,web.de,tcp_window_raw,0.0498525418548
P011,client_browser_and_os,arin.net,direction,0.27020271498
P011,client_browser_and_os,arin.net,iat_us,0.50499444097
P011,client_browser_and_os,arin.net,ip_total_length_bytes,0.452859359642
P011,client_browser_and_os,arin.net,ipv4_ttl,0.793121693122
P011,client_browser_and_os,arin.net,tcp_flag_pattern,0.0520451931321
P011,client_browser_and_os,arin.net,tcp_window_raw,0.0577156148557
P011,client_browser_and_os,adblockplus.org,direction,0.0971996386631
P011,client_browser_and_os,adblockplus.org,iat_us,0.244078590786
P011,client_browser_and_os,adblockplus.org,ip_total_length_bytes,0.213485611047
P011,client_browser_and_os,adblockplus.org,ipv4_ttl,0.385185185185
P011,client_browser_and_os,adblockplus.org,tcp_flag_pattern,0.0497612595174
P011,client_browser_and_os,adblockplus.org,tcp_window_raw,0.10202606788
P011,client_browser_and_os,flipboard.com,direction,0.13545227303
P011,client_browser_and_os,flipboard.com,iat_us,0.307455975095
P011,client_browser_and_os,flipboard.com,ip_total_length_bytes,0.223031128271
P011,client_browser_and_os,flipboard.com,ipv4_ttl,0.339514189514
P011,client_browser_and_os,flipboard.com,tcp_flag_pattern,0.0599847726142
P011,client_browser_and_os,flipboard.com,tcp_window_raw,0.097954035147
P011,client_browser_and_os,garmin.com,direction,0.212820518129
P011,client_browser_and_os,garmin.com,iat_us,0.442238285453
P011,client_browser_and_os,garmin.com,ip_total_length_bytes,0.347189347839
P011,client_browser_and_os,garmin.com,ipv4_ttl,0.243444355692
P011,client_browser_and_os,garmin.com,tcp_flag_pattern,0.0936582151224
P011,client_browser_and_os,garmin.com,tcp_window_raw,0.0792174947945
P011,client_browser_and_os,getpocket.com,direction,0.199399843581
P011,client_browser_and_os,getpocket.com,iat_us,0.435199037834
P011,client_browser_and_os,getpocket.com,ip_total_length_bytes,0.497780950486
P011,client_browser_and_os,getpocket.com,ipv4_ttl,0.231216931217
P011,client_browser_and_os,getpocket.com,tcp_flag_pattern,0.191554292549
P011,client_browser_and_os,getpocket.com,tcp_window_raw,0.0201058201058
P011,client_browser_and_os,joinhoney.com,direction,0.196646859267
P011,client_browser_and_os,joinhoney.com,iat_us,0.43819358013
P011,client_browser_and_os,joinhoney.com,ip_total_length_bytes,0.309098653607
P011,client_browser_and_os,joinhoney.com,ipv4_ttl,0.250648599521
P011,client_browser_and_os,joinhoney.com,tcp_flag_pattern,0.173597561808
P011,client_browser_and_os,joinhoney.com,tcp_window_raw,0.0432331834679
P011,client_browser_and_os,trustarc.com,direction,0.176198660608
P011,client_browser_and_os,trustarc.com,iat_us,0.371187322407
P011,client_browser_and_os,trustarc.com,ip_total_length_bytes,0.299753210941
P011,client_browser_and_os,trustarc.com,ipv4_ttl,0.293121693122
P011,client_browser_and_os,trustarc.com,tcp_flag_pattern,0.147674810332
P011,client_browser_and_os,trustarc.com,tcp_window_raw,0.06330731979
P011,client_browser_and_os,waze.com,direction,0.251269958587
P011,client_browser_and_os,waze.com,iat_us,0.477444792353
P011,client_browser_and_os,waze.com,ip_total_length_bytes,0.396986985819
P011,client_browser_and_os,waze.com,ipv4_ttl,0.226984126984
P011,client_browser_and_os,waze.com,tcp_flag_pattern,0.199624770228
P011,client_browser_and_os,waze.com,tcp_window_raw,0.0316621808278
P011,client_browser_and_os,ubuntu.com,direction,0.117073170732
P011,client_browser_and_os,ubuntu.com,iat_us,0.179972899729
P011,client_browser_and_os,ubuntu.com,ip_total_length_bytes,0.272086720867
P011,client_browser_and_os,ubuntu.com,ipv4_ttl,0.644444444444
P011,client_browser_and_os,ubuntu.com,tcp_flag_pattern,0.0637243515292
P011,client_browser_and_os,ubuntu.com,tcp_window_raw,0.119318621758
P011,client_browser_and_os,web.de,direction,0.17624417388
P011,client_browser_and_os,web.de,iat_us,0.403696974226
P011,client_browser_and_os,web.de,ip_total_length_bytes,0.248092628804
P011,client_browser_and_os,web.de,ipv4_ttl,0.271428571429
P011,client_browser_and_os,web.de,tcp_flag_pattern,0.155250992937
P011,client_browser_and_os,web.de,tcp_window_raw,0.0539993775288
P012,client_browser_and_os,arin.net,direction,0.227284164038
P012,client_browser_and_os,arin.net,iat_us,0.499322631098
P012,client_browser_and_os,arin.net,ip_total_length_bytes,0.304080417525
P012,client_browser_and_os,arin.net,ipv4_ttl,0.551551814798
P012,client_browser_and_os,arin.net,tcp_flag_pattern,0.105200617418
P012,client_browser_and_os,arin.net,tcp_window_raw,0.0449735449735
P012,client_browser_and_os,adblockplus.org,direction,0.2216928275
P012,client_browser_and_os,adblockplus.org,iat_us,0.439719070582
P012,client_browser_and_os,adblockplus.org,ip_total_length_bytes,0.285862285657
P012,client_browser_and_os,adblockplus.org,ipv4_ttl,0.241798941799
P012,client_browser_and_os,adblockplus.org,tcp_flag_pattern,0.138317140021
P012,client_browser_and_os,adblockplus.org,tcp_window_raw,0.0956321907541
P012,client_browser_and_os,flipboard.com,direction,0.112984387231
P012,client_browser_and_os,flipboard.com,iat_us,0.261656225719
P012,client_browser_and_os,flipboard.com,ip_total_length_bytes,0.220981700423
P012,client_browser_and_os,flipboard.com,ipv4_ttl,0.188466312884
P012,client_browser_and_os,flipboard.com,tcp_flag_pattern,0.0533968474608
P012,client_browser_and_os,flipboard.com,tcp_window_raw,0.135978835979
P012,client_browser_and_os,garmin.com,direction,0.168007418616
P012,client_browser_and_os,garmin.com,iat_us,0.418557011497
P012,client_browser_and_os,garmin.com,ip_total_length_bytes,0.261454513474
P012,client_browser_and_os,garmin.com,ipv4_ttl,0.289779326365
P012,client_browser_and_os,garmin.com,tcp_flag_pattern,0.0727004202265
P012,client_browser_and_os,garmin.com,tcp_window_raw,0.179043263647
P012,client_browser_and_os,getpocket.com,direction,0.184133642677
P012,client_browser_and_os,getpocket.com,iat_us,0.428007977923
P012,client_browser_and_os,getpocket.com,ip_total_length_bytes,0.297213743884
P012,client_browser_and_os,getpocket.com,ipv4_ttl,0.244124523194
P012,client_browser_and_os,getpocket.com,tcp_flag_pattern,0.148980406853
P012,client_browser_and_os,getpocket.com,tcp_window_raw,0.028534514581
P012,client_browser_and_os,joinhoney.com,direction,0.208970151998
P012,client_browser_and_os,joinhoney.com,iat_us,0.481565396084
P012,client_browser_and_os,joinhoney.com,ip_total_length_bytes,0.302469351143
P012,client_browser_and_os,joinhoney.com,ipv4_ttl,0.234843866423
P012,client_browser_and_os,joinhoney.com,tcp_flag_pattern,0.176644619131
P012,client_browser_and_os,joinhoney.com,tcp_window_raw,0.0615293058902
P012,client_browser_and_os,trustarc.com,direction,0.205461541681
P012,client_browser_and_os,trustarc.com,iat_us,0.448977029002
P012,client_browser_and_os,trustarc.com,ip_total_length_bytes,0.255660841719
P012,client_browser_and_os,trustarc.com,ipv4_ttl,0.254118404118
P012,client_browser_and_os,trustarc.com,tcp_flag_pattern,0.203699736322
P012,client_browser_and_os,trustarc.com,tcp_window_raw,0.105979719215
P012,client_browser_and_os,waze.com,direction,0.255220028391
P012,client_browser_and_os,waze.com,iat_us,0.421314363144
P012,client_browser_and_os,waze.com,ip_total_length_bytes,0.376526003355
P012,client_browser_and_os,waze.com,ipv4_ttl,0.219576719577
P012,client_browser_and_os,waze.com,tcp_flag_pattern,0.202826171119
P012,client_browser_and_os,waze.com,tcp_window_raw,0.0825267776487
P012,client_browser_and_os,ubuntu.com,direction,0.0759136088083
P012,client_browser_and_os,ubuntu.com,iat_us,0.29278549456
P012,client_browser_and_os,ubuntu.com,ip_total_length_bytes,0.174988753936
P012,client_browser_and_os,ubuntu.com,ipv4_ttl,0.597102264208
P012,client_browser_and_os,ubuntu.com,tcp_flag_pattern,0.20759173575
P012,client_browser_and_os,ubuntu.com,tcp_window_raw,0.16455026455
P012,client_browser_and_os,web.de,direction,0.177613468765
P012,client_browser_and_os,web.de,iat_us,0.393978799901
P012,client_browser_and_os,web.de,ip_total_length_bytes,0.242445215496
P012,client_browser_and_os,web.de,ipv4_ttl,0.267456247456
P012,client_browser_and_os,web.de,tcp_flag_pattern,0.141597211231
P012,client_browser_and_os,web.de,tcp_window_raw,0.089247049247
P013,network,arin.net,direction,0.0196844367641
P013,network,arin.net,iat_us,0.126588570486
P013,network,arin.net,ip_total_length_bytes,0.13026708414
P013,network,arin.net,ipv4_ttl,2.22044604925e-16
P013,network,arin.net,tcp_flag_pattern,0.0926192977262
P013,network,arin.net,tcp_window_raw,0.0864320329066
P013,network,adblockplus.org,direction,0.00325203252033
P013,network,adblockplus.org,iat_us,0.111111111111
P013,network,adblockplus.org,ip_total_length_bytes,0.0813008130081
P013,network,adblockplus.org,ipv4_ttl,0
P013,network,adblockplus.org,tcp_flag_pattern,0.020054200542
P013,network,adblockplus.org,tcp_window_raw,0.0222222222222
P013,network,flipboard.com,direction,0.00448183532178
P013,network,flipboard.com,iat_us,0.14906076955
P013,network,flipboard.com,ip_total_length_bytes,0.0503891222249
P013,network,flipboard.com,ipv4_ttl,6.66133814775e-15
P013,network,flipboard.com,tcp_flag_pattern,0.0415635992755
P013,network,flipboard.com,tcp_window_raw,0.00125345468948
P013,network,garmin.com,direction,0.0047546381716
P013,network,garmin.com,iat_us,0.164920905717
P013,network,garmin.com,ip_total_length_bytes,0.0881454361109
P013,network,garmin.com,ipv4_ttl,1.47659662275e-14
P013,network,garmin.com,tcp_flag_pattern,0.113561444677
P013,network,garmin.com,tcp_window_raw,0.00457023314261
P013,network,getpocket.com,direction,0.0133331942509
P013,network,getpocket.com,iat_us,0.166313568624
P013,network,getpocket.com,ip_total_length_bytes,0.0697033118048
P013,network,getpocket.com,ipv4_ttl,5.55111512313e-16
P013,network,getpocket.com,tcp_flag_pattern,0.0230769843304
P013,network,getpocket.com,tcp_window_raw,0.00111111111111
P013,network,joinhoney.com,direction,0.000445052727683
P013,network,joinhoney.com,iat_us,0.117176998871
P013,network,joinhoney.com,ip_total_length_bytes,0.0357127609258
P013,network,joinhoney.com,ipv4_ttl,5.55111512313e-16
P013,network,joinhoney.com,tcp_flag_pattern,0.0221604772919
P013,network,joinhoney.com,tcp_window_raw,0.00602938948644
P013,network,trustarc.com,direction,0.00501117291875
P013,network,trustarc.com,iat_us,0.109122085334
P013,network,trustarc.com,ip_total_length_bytes,0.0305918930117
P013,network,trustarc.com,ipv4_ttl,1.46549439251e-14
P013,network,trustarc.com,tcp_flag_pattern,0.0263485271444
P013,network,trustarc.com,tcp_window_raw,0.116388566267
P013,network,waze.com,direction,0.0170115483338
P013,network,waze.com,iat_us,0.125923331868
P013,network,waze.com,ip_total_length_bytes,0.0752038386185
P013,network,waze.com,ipv4_ttl,8.881784197e-16
P013,network,waze.com,tcp_flag_pattern,0.0461115217213
P013,network,waze.com,tcp_window_raw,0.00441347270616
P013,network,ubuntu.com,direction,0.00216802168022
P013,network,ubuntu.com,iat_us,0.0605555555556
P013,network,ubuntu.com,ip_total_length_bytes,0.146341463415
P013,network,ubuntu.com,ipv4_ttl,0
P013,network,ubuntu.com,tcp_flag_pattern,0.0119241192412
P013,network,ubuntu.com,tcp_window_raw,0.0059620596206
P013,network,web.de,direction,0.0135777513672
P013,network,web.de,iat_us,0.101513845666
P013,network,web.de,ip_total_length_bytes,0.0598302976178
P013,network,web.de,ipv4_ttl,7.77156117238e-15
P013,network,web.de,tcp_flag_pattern,0.0570473401968
P013,network,web.de,tcp_window_raw,0.00849673202614
P014,network,arin.net,direction,0.00397494568918
P014,network,arin.net,iat_us,0.116533886748
P014,network,arin.net,ip_total_length_bytes,0.0536626672584
P014,network,arin.net,ipv4_ttl,0.551551814798
P014,network,arin.net,tcp_flag_pattern,0.0413105684255
P014,network,arin.net,tcp_window_raw,0.0187654320988
P014,network,adblockplus.org,direction,0.0138088774375
P014,network,adblockplus.org,iat_us,0.103032223562
P014,network,adblockplus.org,ip_total_length_bytes,0.10499203838
P014,network,adblockplus.org,ipv4_ttl,9.10382880193e-15
P014,network,adblockplus.org,tcp_flag_pattern,0.068324710964
P014,network,adblockplus.org,tcp_window_raw,0.00965881453686
P014,network,flipboard.com,direction,0.0108864074515
P014,network,flipboard.com,iat_us,0.126419172843
P014,network,flipboard.com,ip_total_length_bytes,0.0579983509994
P014,network,flipboard.com,ipv4_ttl,0.159152734735
P014,network,flipboard.com,tcp_flag_pattern,0.048585636262
P014,network,flipboard.com,tcp_window_raw,0.00553150553151
P014,network,garmin.com,direction,0.0127930012146
P014,network,garmin.com,iat_us,0.150165505473
P014,network,garmin.com,ip_total_length_bytes,0.0747895794159
P014,network,garmin.com,ipv4_ttl,9.54791801178e-15
P014,network,garmin.com,tcp_flag_pattern,0.0687540027047
P014,network,garmin.com,tcp_window_raw,0.0143853378189
P014,network,getpocket.com,direction,0.00356886084769
P014,network,getpocket.com,iat_us,0.224212220115
P014,network,getpocket.com,ip_total_length_bytes,0.130898701372
P014,network,getpocket.com,ipv4_ttl,2.88657986403e-15
P014,network,getpocket.com,tcp_flag_pattern,0.040828448794
P014,network,getpocket.com,tcp_window_raw,2.88657986403e-15
P014,network,joinhoney.com,direction,0.00591576635416
P014,network,joinhoney.com,iat_us,0.164914416626
P014,network,joinhoney.com,ip_total_length_bytes,0.061983368607
P014,network,joinhoney.com,ipv4_ttl,9.99200722163e-16
P014,network,joinhoney.com,tcp_flag_pattern,0.0236002961816
P014,network,joinhoney.com,tcp_window_raw,0.0260455486542
P014,network,trustarc.com,direction,0.0155497265239
P014,network,trustarc.com,iat_us,0.118576482212
P014,network,trustarc.com,ip_total_length_bytes,0.036576832306
P014,network,trustarc.com,ipv4_ttl,1.55431223448e-14
P014,network,trustarc.com,tcp_flag_pattern,0.013939934094
P014,network,trustarc.com,tcp_window_raw,0.0393986320816
P014,network,waze.com,direction,0.00972391559766
P014,network,waze.com,iat_us,0.0841267978602
P014,network,waze.com,ip_total_length_bytes,0.0565634261588
P014,network,waze.com,ipv4_ttl,1.55431223448e-15
P014,network,waze.com,tcp_flag_pattern,0.019731700363
P014,network,waze.com,tcp_window_raw,0.0127771325332
P014,network,ubuntu.com,direction,0.0705902839975
P014,network,ubuntu.com,iat_us,0.128217398736
P014,network,ubuntu.com,ip_total_length_bytes,0.168423957954
P014,network,ubuntu.com,ipv4_ttl,0.597102264208
P014,network,ubuntu.com,tcp_flag_pattern,0.0519581210235
P014,network,ubuntu.com,tcp_window_raw,5.86197757002e-14
P014,network,web.de,direction,0.00311359104118
P014,network,web.de,iat_us,0.0982665656933
P014,network,web.de,ip_total_length_bytes,0.0524435565854
P014,network,web.de,ipv4_ttl,7.54951656745e-15
P014,network,web.de,tcp_flag_pattern,0.0304367400049
P014,network,web.de,tcp_window_raw,0.0206006006006
P015,network,arin.net,direction,0.0207456626061
P015,network,arin.net,iat_us,0.083017163505
P015,network,arin.net,ip_total_length_bytes,0.0726098191214
P015,network,arin.net,ipv4_ttl,0.0207456626061
P015,network,arin.net,tcp_flag_pattern,0.0184200812108
P015,network,arin.net,tcp_window_raw,0.026455026455
P015,network,adblockplus.org,direction,0.013653374629
P015,network,adblockplus.org,iat_us,0.109972899729
P015,network,adblockplus.org,ip_total_length_bytes,0.0495418763711
P015,network,adblockplus.org,ipv4_ttl,0.013653374629
P015,network,adblockplus.org,tcp_flag_pattern,0.0742934572203
P015,network,adblockplus.org,tcp_window_raw,0.0238353335914
P015,network,flipboard.com,direction,0.0785907859079
P015,network,flipboard.com,iat_us,0.178902439024
P015,network,flipboard.com,ip_total_length_bytes,0.194192799071
P015,network,flipboard.com,ipv4_ttl,0.0785907859079
P015,network,flipboard.com,tcp_flag_pattern,0.0706026584075
P015,network,flipboard.com,tcp_window_raw,0.0575816234353
P015,network,garmin.com,direction,0.0202118920144
P015,network,garmin.com,iat_us,0.0522010707912
P015,network,garmin.com,ip_total_length_bytes,0.107829806521
P015,network,garmin.com,ipv4_ttl,0.0202118920144
P015,network,garmin.com,tcp_flag_pattern,0.0488654712331
P015,network,garmin.com,tcp_window_raw,0.0748562363672
P015,network,getpocket.com,direction,0.0371188630491
P015,network,getpocket.com,iat_us,0.115723120601
P015,network,getpocket.com,ip_total_length_bytes,0.171114187277
P015,network,getpocket.com,ipv4_ttl,0.0371188630491
P015,network,getpocket.com,tcp_flag_pattern,0.0227660883475
P015,network,getpocket.com,tcp_window_raw,0.0108157991879
P015,network,joinhoney.com,direction,0.0246288139283
P015,network,joinhoney.com,iat_us,0.0967683263154
P015,network,joinhoney.com,ip_total_length_bytes,0.0582284178286
P015,network,joinhoney.com,ipv4_ttl,0.0246288139283
P015,network,joinhoney.com,tcp_flag_pattern,0.00761735380294
P015,network,joinhoney.com,tcp_window_raw,0.0180547894834
P015,network,trustarc.com,direction,0.0442406187592
P015,network,trustarc.com,iat_us,0.122428102996
P015,network,trustarc.com,ip_total_length_bytes,0.0940845159478
P015,network,trustarc.com,ipv4_ttl,0.0442406187592
P015,network,trustarc.com,tcp_flag_pattern,0.0379904689302
P015,network,trustarc.com,tcp_window_raw,0.0374563544786
P015,network,waze.com,direction,0.00104013421087
P015,network,waze.com,iat_us,0.110323813495
P015,network,waze.com,ip_total_length_bytes,0.0734675441993
P015,network,waze.com,ipv4_ttl,0.00104013421087
P015,network,waze.com,tcp_flag_pattern,0.0686359530262
P015,network,waze.com,tcp_window_raw,0.0289308297845
P015,network,ubuntu.com,direction,0.0391534391534
P015,network,ubuntu.com,iat_us,0.0953929539295
P015,network,ubuntu.com,ip_total_length_bytes,0.21746031746
P015,network,ubuntu.com,ipv4_ttl,0.0391534391534
P015,network,ubuntu.com,tcp_flag_pattern,0.0280423280423
P015,network,ubuntu.com,tcp_window_raw,0.094708994709
P015,network,web.de,direction,0.0306410527909
P015,network,web.de,iat_us,0.125174506651
P015,network,web.de,ip_total_length_bytes,0.0976280574554
P015,network,web.de,ipv4_ttl,0.0306410527909
P015,network,web.de,tcp_flag_pattern,0.00968363106861
P015,network,web.de,tcp_window_raw,0.0229078669056
P016,network,arin.net,direction,0.000929152148665
P016,network,arin.net,iat_us,0.0784281842818
P016,network,arin.net,ip_total_length_bytes,0.120944638018
P016,network,arin.net,ipv4_ttl,0.793121693122
P016,network,arin.net,tcp_flag_pattern,0.00760098077171
P016,network,arin.net,tcp_window_raw,0.00953671441476
P016,network,adblockplus.org,direction,0.0550264550265
P016,network,adblockplus.org,iat_us,0.111111111111
P016,network,adblockplus.org,ip_total_length_bytes,0.116402116402
P016,network,adblockplus.org,ipv4_ttl,0.0550264550265
P016,network,adblockplus.org,tcp_flag_pattern,0.0179894179894
P016,network,adblockplus.org,tcp_window_raw,0.0227513227513
P016,network,flipboard.com,direction,0.027873977874
P016,network,flipboard.com,iat_us,0.115195058927
P016,network,flipboard.com,ip_total_length_bytes,0.10695045695
P016,network,flipboard.com,ipv4_ttl,0.027873977874
P016,network,flipboard.com,tcp_flag_pattern,0.0208994708995
P016,network,flipboard.com,tcp_window_raw,0.0647907647908
P016,network,garmin.com,direction,0.0604834238452
P016,network,garmin.com,iat_us,0.0997120327358
P016,network,garmin.com,ip_total_length_bytes,0.16542906884
P016,network,garmin.com,ipv4_ttl,0.0604834238452
P016,network,garmin.com,tcp_flag_pattern,0.101599568816
P016,network,garmin.com,tcp_window_raw,0.101842836547
P016,network,getpocket.com,direction,0.0125132275132
P016,network,getpocket.com,iat_us,0.133249947884
P016,network,getpocket.com,ip_total_length_bytes,0.148915343915
P016,network,getpocket.com,ipv4_ttl,0.0125132275132
