cohort_scope,estimator,direction_stratum,pair_id,contrast,protocol_id,left_configuration_id,right_configuration_id,class_name,feature,feature_kind,distance_statistic,distance,left_sessions,right_sessions,left_observations,right_observations,secondary_direction_stratified
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,ubuntu.com,ipv4_ttl,numeric,weighted_ks,1,300,300,5542,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.145262658581,300,300,5542,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,ubuntu.com,tcp_window_raw,numeric,weighted_ks,0.333772154896,300,300,5542,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,web.de,frame_length_bytes,numeric,weighted_ks,0.12558969782,300,300,3069,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,web.de,iat_us,numeric,weighted_ks,0.368141224523,300,300,3069,2990,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,web.de,ip_total_length_bytes,numeric,weighted_ks,0.12558969782,300,300,3069,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,web.de,ipv4_ttl,numeric,weighted_ks,1,300,300,3069,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,web.de,tcp_payload_length_bytes,numeric,weighted_ks,0.12558969782,300,300,3069,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P007,client_os,general_2026,C26-U-CR-A,C26-W-CR-A,web.de,tcp_window_raw,numeric,weighted_ks,0.173342825166,300,300,3069,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,arin.net,frame_length_bytes,numeric,weighted_ks,0.0907415824933,300,300,3182,2601,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,arin.net,iat_us,numeric,weighted_ks,0.255391184216,300,300,3182,2601,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,arin.net,ip_total_length_bytes,numeric,weighted_ks,0.0907415824933,300,300,3182,2601,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,arin.net,ipv4_ttl,numeric,weighted_ks,9.50350909079e-14,300,300,3182,2601,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,arin.net,tcp_payload_length_bytes,numeric,weighted_ks,0.0907415824933,300,300,3182,2601,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,arin.net,tcp_window_raw,numeric,weighted_ks,0.15002557881,300,300,3182,2601,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,adblockplus.org,frame_length_bytes,numeric,weighted_ks,0.297129149022,300,300,5483,4795,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,adblockplus.org,iat_us,numeric,weighted_ks,0.409439813685,300,300,5483,4795,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,adblockplus.org,ip_total_length_bytes,numeric,weighted_ks,0.297129149022,300,300,5483,4795,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,adblockplus.org,ipv4_ttl,numeric,weighted_ks,1,300,300,5483,4795,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,adblockplus.org,tcp_payload_length_bytes,numeric,weighted_ks,0.297129149022,300,300,5483,4795,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,adblockplus.org,tcp_window_raw,numeric,weighted_ks,0.332588223682,300,300,5483,4795,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,flipboard.com,frame_length_bytes,numeric,weighted_ks,0.184786819331,300,300,4722,4356,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,flipboard.com,iat_us,numeric,weighted_ks,0.348562440858,300,300,4722,4356,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,flipboard.com,ip_total_length_bytes,numeric,weighted_ks,0.184786819331,300,300,4722,4356,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,flipboard.com,ipv4_ttl,numeric,weighted_ks,1,300,300,4722,4356,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,flipboard.com,tcp_payload_length_bytes,numeric,weighted_ks,0.184786819331,300,300,4722,4356,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,flipboard.com,tcp_window_raw,numeric,weighted_ks,0.252281390782,300,300,4722,4356,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,garmin.com,frame_length_bytes,numeric,weighted_ks,0.120869256291,275,275,4135,2631,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,garmin.com,iat_us,numeric,weighted_ks,0.426838131717,275,275,4135,2631,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,garmin.com,ip_total_length_bytes,numeric,weighted_ks,0.120869256291,275,275,4135,2631,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,garmin.com,ipv4_ttl,numeric,weighted_ks,1,275,275,4135,2631,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,garmin.com,tcp_payload_length_bytes,numeric,weighted_ks,0.120869256291,275,275,4135,2631,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,garmin.com,tcp_window_raw,numeric,weighted_ks,0.357282645713,275,275,4135,2631,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,getpocket.com,frame_length_bytes,numeric,weighted_ks,0.169308707201,300,300,2044,2821,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,getpocket.com,iat_us,numeric,weighted_ks,0.479149772013,300,300,2044,2821,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,getpocket.com,ip_total_length_bytes,numeric,weighted_ks,0.169308707201,300,300,2044,2821,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,getpocket.com,ipv4_ttl,numeric,weighted_ks,1,300,300,2044,2821,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,getpocket.com,tcp_payload_length_bytes,numeric,weighted_ks,0.169308707201,300,300,2044,2821,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,getpocket.com,tcp_window_raw,numeric,weighted_ks,0.0691244239631,300,300,2044,2821,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,joinhoney.com,frame_length_bytes,numeric,weighted_ks,0.0931832106897,234,234,2219,2336,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,joinhoney.com,iat_us,numeric,weighted_ks,0.421054145532,234,234,2219,2303,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,joinhoney.com,ip_total_length_bytes,numeric,weighted_ks,0.0931832106897,234,234,2219,2336,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,joinhoney.com,ipv4_ttl,numeric,weighted_ks,1,234,234,2219,2336,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,joinhoney.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0931832106897,234,234,2219,2336,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,joinhoney.com,tcp_window_raw,numeric,weighted_ks,0.164719815479,234,234,2219,2336,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,trustarc.com,frame_length_bytes,numeric,weighted_ks,0.201244294159,300,300,5664,3624,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,trustarc.com,iat_us,numeric,weighted_ks,0.30007459685,300,300,5664,3624,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,trustarc.com,ip_total_length_bytes,numeric,weighted_ks,0.201244294159,300,300,5664,3624,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,trustarc.com,ipv4_ttl,numeric,weighted_ks,1,300,300,5664,3624,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,trustarc.com,tcp_payload_length_bytes,numeric,weighted_ks,0.201244294159,300,300,5664,3624,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,trustarc.com,tcp_window_raw,numeric,weighted_ks,0.202318816178,300,300,5664,3624,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,waze.com,frame_length_bytes,numeric,weighted_ks,0.474319180695,300,300,5817,2869,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,waze.com,iat_us,numeric,weighted_ks,0.308921885127,300,300,5817,2869,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,waze.com,ip_total_length_bytes,numeric,weighted_ks,0.474319180695,300,300,5817,2869,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,waze.com,ipv4_ttl,numeric,weighted_ks,1,300,300,5817,2869,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,waze.com,tcp_payload_length_bytes,numeric,weighted_ks,0.474319180695,300,300,5817,2869,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,waze.com,tcp_window_raw,numeric,weighted_ks,0.204212985425,300,300,5817,2869,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,ubuntu.com,frame_length_bytes,numeric,weighted_ks,0.145361007179,300,300,4809,4430,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,ubuntu.com,iat_us,numeric,weighted_ks,0.474324852715,300,300,4809,4430,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,ubuntu.com,ip_total_length_bytes,numeric,weighted_ks,0.145361007179,300,300,4809,4430,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,ubuntu.com,ipv4_ttl,numeric,weighted_ks,1.73749903354e-13,300,300,4809,4430,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.145361007179,300,300,4809,4430,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,ubuntu.com,tcp_window_raw,numeric,weighted_ks,0.334321416719,300,300,4809,4430,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,web.de,frame_length_bytes,numeric,weighted_ks,0.153644268735,300,300,2986,3437,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,web.de,iat_us,numeric,weighted_ks,0.358387244441,300,300,2986,3437,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,web.de,ip_total_length_bytes,numeric,weighted_ks,0.153644268735,300,300,2986,3437,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,web.de,ipv4_ttl,numeric,weighted_ks,1,300,300,2986,3437,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,web.de,tcp_payload_length_bytes,numeric,weighted_ks,0.153644268735,300,300,2986,3437,true
general_all_sessions_sensitivity,packet_pooled,c2s,P008,client_os,general_2026,C26-U-CR-B,C26-W-CR-B,web.de,tcp_window_raw,numeric,weighted_ks,0.208210617641,300,300,2986,3437,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,arin.net,frame_length_bytes,numeric,weighted_ks,0.285822306238,300,300,3312,2645,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,arin.net,iat_us,numeric,weighted_ks,0.521838899391,300,300,3312,2645,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,arin.net,ip_total_length_bytes,numeric,weighted_ks,0.285822306238,300,300,3312,2645,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,arin.net,ipv4_ttl,numeric,weighted_ks,1,300,300,3312,2645,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,arin.net,tcp_payload_length_bytes,numeric,weighted_ks,0.285822306238,300,300,3312,2645,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,arin.net,tcp_window_raw,numeric,weighted_ks,0.26690821256,300,300,3312,2645,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,adblockplus.org,frame_length_bytes,numeric,weighted_ks,0.415278458749,300,300,5992,4169,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,adblockplus.org,iat_us,numeric,weighted_ks,0.216417604539,300,300,5992,4169,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,adblockplus.org,ip_total_length_bytes,numeric,weighted_ks,0.415278458749,300,300,5992,4169,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,adblockplus.org,ipv4_ttl,numeric,weighted_ks,1,300,300,5992,4169,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,adblockplus.org,tcp_payload_length_bytes,numeric,weighted_ks,0.415278458749,300,300,5992,4169,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,adblockplus.org,tcp_window_raw,numeric,weighted_ks,0.247469561238,300,300,5992,4169,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,flipboard.com,frame_length_bytes,numeric,weighted_ks,0.217418133929,300,300,4522,3932,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,flipboard.com,iat_us,numeric,weighted_ks,0.317213617792,300,300,4522,3932,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,flipboard.com,ip_total_length_bytes,numeric,weighted_ks,0.217418133929,300,300,4522,3932,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,flipboard.com,ipv4_ttl,numeric,weighted_ks,1,300,300,4522,3932,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,flipboard.com,tcp_payload_length_bytes,numeric,weighted_ks,0.217418133929,300,300,4522,3932,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,flipboard.com,tcp_window_raw,numeric,weighted_ks,0.433511783468,300,300,4522,3932,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,garmin.com,frame_length_bytes,numeric,weighted_ks,0.258340714497,275,275,3387,3387,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,garmin.com,iat_us,numeric,weighted_ks,0.494242692648,275,275,3387,3387,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,garmin.com,ip_total_length_bytes,numeric,weighted_ks,0.258340714497,275,275,3387,3387,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,garmin.com,ipv4_ttl,numeric,weighted_ks,1,275,275,3387,3387,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,garmin.com,tcp_payload_length_bytes,numeric,weighted_ks,0.258340714497,275,275,3387,3387,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,garmin.com,tcp_window_raw,numeric,weighted_ks,0.418364334219,275,275,3387,3387,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,getpocket.com,frame_length_bytes,numeric,weighted_ks,0.2177328844,300,300,2872,2673,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,getpocket.com,iat_us,numeric,weighted_ks,0.515246736424,300,300,2872,2673,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,getpocket.com,ip_total_length_bytes,numeric,weighted_ks,0.2177328844,300,300,2872,2673,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,getpocket.com,ipv4_ttl,numeric,weighted_ks,1,300,300,2872,2673,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,getpocket.com,tcp_payload_length_bytes,numeric,weighted_ks,0.2177328844,300,300,2872,2673,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,getpocket.com,tcp_window_raw,numeric,weighted_ks,0.0680918073753,300,300,2872,2673,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,joinhoney.com,frame_length_bytes,numeric,weighted_ks,0.0932852636323,234,234,2333,2219,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,joinhoney.com,iat_us,numeric,weighted_ks,0.421631792029,234,234,2333,2192,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,joinhoney.com,ip_total_length_bytes,numeric,weighted_ks,0.0932852636323,234,234,2333,2219,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,joinhoney.com,ipv4_ttl,numeric,weighted_ks,1,234,234,2333,2219,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,joinhoney.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0932852636323,234,234,2333,2219,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,joinhoney.com,tcp_window_raw,numeric,weighted_ks,0.162919430774,234,234,2333,2219,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,trustarc.com,frame_length_bytes,numeric,weighted_ks,0.332682510272,300,300,5642,2653,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,trustarc.com,iat_us,numeric,weighted_ks,0.229320230817,300,300,5642,2522,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,trustarc.com,ip_total_length_bytes,numeric,weighted_ks,0.332682510272,300,300,5642,2653,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,trustarc.com,ipv4_ttl,numeric,weighted_ks,1,300,300,5642,2653,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,trustarc.com,tcp_payload_length_bytes,numeric,weighted_ks,0.332682510272,300,300,5642,2653,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,trustarc.com,tcp_window_raw,numeric,weighted_ks,0.194966323999,300,300,5642,2653,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,waze.com,frame_length_bytes,numeric,weighted_ks,0.280124201165,300,300,5699,2861,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,waze.com,iat_us,numeric,weighted_ks,0.290481678476,300,300,5699,2861,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,waze.com,ip_total_length_bytes,numeric,weighted_ks,0.280124201165,300,300,5699,2861,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,waze.com,ipv4_ttl,numeric,weighted_ks,1,300,300,5699,2861,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,waze.com,tcp_payload_length_bytes,numeric,weighted_ks,0.280124201165,300,300,5699,2861,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,waze.com,tcp_window_raw,numeric,weighted_ks,0.128626047764,300,300,5699,2861,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,ubuntu.com,frame_length_bytes,numeric,weighted_ks,0.11792424583,300,300,5819,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,ubuntu.com,iat_us,numeric,weighted_ks,0.371773680121,300,300,5819,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,ubuntu.com,ip_total_length_bytes,numeric,weighted_ks,0.11792424583,300,300,5819,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,ubuntu.com,ipv4_ttl,numeric,weighted_ks,1,300,300,5819,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.11792424583,300,300,5819,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,ubuntu.com,tcp_window_raw,numeric,weighted_ks,0.3033543093,300,300,5819,3877,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,web.de,frame_length_bytes,numeric,weighted_ks,0.0692274826935,300,300,3241,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,web.de,iat_us,numeric,weighted_ks,0.360357625284,300,300,3241,2990,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,web.de,ip_total_length_bytes,numeric,weighted_ks,0.0692274826935,300,300,3241,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,web.de,ipv4_ttl,numeric,weighted_ks,1,300,300,3241,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,web.de,tcp_payload_length_bytes,numeric,weighted_ks,0.0692274826935,300,300,3241,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P009,client_browser_and_os,general_2026,C26-U-FF-A,C26-W-CR-A,web.de,tcp_window_raw,numeric,weighted_ks,0.157179057522,300,300,3241,3036,true
general_all_sessions_sensitivity,packet_pooled,c2s,P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,arin.net,frame_length_bytes,numeric,weighted_ks,0.241651206715,300,300,3206,2603,true
general_all_sessions_sensitivity,packet_pooled,c2s,P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,arin.net,iat_us,numeric,weighted_ks,0.406411432272,300,300,3206,2603,true
general_all_sessions_sensitivity,packet_pooled,c2s,P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,arin.net,ip_total_length_bytes,numeric,weighted_ks,0.241651206715,300,300,3206,2603,true
general_all_sessions_sensitivity,packet_pooled,c2s,P010,client_browser_and_os,general_2026,C26-U-CR-A,C26-W-FF-A,arin.net,ipv4_ttl,numeric,weighted_ks,1,300,300,3206,2603,true
