cohort_scope,estimator,direction_stratum,pair_id,contrast,protocol_id,left_configuration_id,right_configuration_id,class_name,feature,feature_kind,distance_statistic,distance,left_sessions,right_sessions,left_observations,right_observations,secondary_direction_stratified
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,waze.com,ipv4_ttl,numeric,weighted_ks,1.97619698383e-14,300,300,9840,9731,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,waze.com,tcp_payload_length_bytes,numeric,weighted_ks,0.0192861135271,300,300,9840,9731,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,waze.com,tcp_window_raw,numeric,weighted_ks,1.97619698383e-14,300,300,9840,9731,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,ubuntu.com,frame_length_bytes,numeric,weighted_ks,0.300795919097,300,300,8476,8180,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,ubuntu.com,iat_us,numeric,weighted_ks,0.306415458889,300,300,8176,7880,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,ubuntu.com,ip_total_length_bytes,numeric,weighted_ks,0.300795919097,300,300,8476,8180,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,ubuntu.com,ipv4_ttl,numeric,weighted_ks,1,300,300,8476,8180,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.300795919097,300,300,8476,8180,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,ubuntu.com,tcp_window_raw,numeric,weighted_ks,1.11577413975e-13,300,300,8476,8180,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,web.de,frame_length_bytes,numeric,weighted_ks,0.0402237831178,300,300,9167,9163,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,web.de,iat_us,numeric,weighted_ks,0.0620377910863,300,300,8871,8863,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,web.de,ip_total_length_bytes,numeric,weighted_ks,0.0402237831178,300,300,9167,9163,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,web.de,ipv4_ttl,numeric,weighted_ks,3.17634807345e-13,300,300,9167,9163,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,web.de,tcp_payload_length_bytes,numeric,weighted_ks,0.0402237831178,300,300,9167,9163,true
general_all_sessions_sensitivity,packet_pooled,s2c,P004,client_browser,general_2026,C26-W-FF-B,C26-W-CR-B,web.de,tcp_window_raw,numeric,weighted_ks,3.17634807345e-13,300,300,9167,9163,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,arin.net,frame_length_bytes,numeric,weighted_ks,0.585571353344,300,300,3798,9998,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,arin.net,iat_us,numeric,weighted_ks,0.55430348733,300,300,3498,9698,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,arin.net,ip_total_length_bytes,numeric,weighted_ks,0.585571353344,300,300,3798,9998,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,arin.net,ipv4_ttl,numeric,weighted_ks,2.28927987678e-13,300,300,3798,9998,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,arin.net,tcp_payload_length_bytes,numeric,weighted_ks,0.585571353344,300,300,3798,9998,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,arin.net,tcp_window_raw,numeric,weighted_ks,2.28927987678e-13,300,300,3798,9998,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,adblockplus.org,frame_length_bytes,numeric,weighted_ks,0.562623762352,300,300,6318,9689,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,adblockplus.org,iat_us,numeric,weighted_ks,0.603231399988,300,300,6018,9389,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,adblockplus.org,ip_total_length_bytes,numeric,weighted_ks,0.562623762352,300,300,6318,9689,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,adblockplus.org,ipv4_ttl,numeric,weighted_ks,1.45439216226e-13,300,300,6318,9689,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,adblockplus.org,tcp_payload_length_bytes,numeric,weighted_ks,0.562623762352,300,300,6318,9689,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,adblockplus.org,tcp_window_raw,numeric,weighted_ks,1.45439216226e-13,300,300,6318,9689,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,flipboard.com,frame_length_bytes,numeric,weighted_ks,0.377542781492,300,300,5015,9272,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,flipboard.com,iat_us,numeric,weighted_ks,0.537278768541,300,300,4715,8972,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,flipboard.com,ip_total_length_bytes,numeric,weighted_ks,0.377542781492,300,300,5015,9272,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,flipboard.com,ipv4_ttl,numeric,weighted_ks,0.000997008973081,300,300,5015,9272,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,flipboard.com,tcp_payload_length_bytes,numeric,weighted_ks,0.377542781492,300,300,5015,9272,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,flipboard.com,tcp_window_raw,numeric,weighted_ks,0.000997008973081,300,300,5015,9272,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,garmin.com,frame_length_bytes,numeric,weighted_ks,0.414394497667,275,275,4071,8608,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,garmin.com,iat_us,numeric,weighted_ks,0.48992082971,275,275,3796,8333,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,garmin.com,ip_total_length_bytes,numeric,weighted_ks,0.414394497667,275,275,4071,8608,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,garmin.com,ipv4_ttl,numeric,weighted_ks,3.25628413123e-13,275,275,4071,8608,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,garmin.com,tcp_payload_length_bytes,numeric,weighted_ks,0.414394497667,275,275,4071,8608,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,garmin.com,tcp_window_raw,numeric,weighted_ks,3.25628413123e-13,275,275,4071,8608,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,getpocket.com,frame_length_bytes,numeric,weighted_ks,0.42024434517,300,300,3549,10110,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,getpocket.com,iat_us,numeric,weighted_ks,0.610152735775,300,300,3249,9810,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,getpocket.com,ip_total_length_bytes,numeric,weighted_ks,0.42024434517,300,300,3549,10110,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,getpocket.com,ipv4_ttl,numeric,weighted_ks,0.00169061707537,300,300,3549,10110,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,getpocket.com,tcp_payload_length_bytes,numeric,weighted_ks,0.42024434517,300,300,3549,10110,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,getpocket.com,tcp_window_raw,numeric,weighted_ks,0.00169061707523,300,300,3549,10110,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,joinhoney.com,frame_length_bytes,numeric,weighted_ks,0.467244367418,234,234,2885,7622,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,joinhoney.com,iat_us,numeric,weighted_ks,0.628527398222,234,234,2651,7416,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,joinhoney.com,ip_total_length_bytes,numeric,weighted_ks,0.467244367418,234,234,2885,7622,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,joinhoney.com,ipv4_ttl,numeric,weighted_ks,1.81188397619e-13,234,234,2885,7622,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,joinhoney.com,tcp_payload_length_bytes,numeric,weighted_ks,0.467244367418,234,234,2885,7622,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,joinhoney.com,tcp_window_raw,numeric,weighted_ks,1.81188397619e-13,234,234,2885,7622,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,trustarc.com,frame_length_bytes,numeric,weighted_ks,0.420738025415,300,300,6600,9300,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,trustarc.com,iat_us,numeric,weighted_ks,0.654971272763,300,300,6300,9128,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,trustarc.com,ip_total_length_bytes,numeric,weighted_ks,0.420738025415,300,300,6600,9300,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,trustarc.com,ipv4_ttl,numeric,weighted_ks,2.37920794177e-13,300,300,6600,9300,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,trustarc.com,tcp_payload_length_bytes,numeric,weighted_ks,0.420738025415,300,300,6600,9300,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,trustarc.com,tcp_window_raw,numeric,weighted_ks,2.37920794177e-13,300,300,6600,9300,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,waze.com,frame_length_bytes,numeric,weighted_ks,0.394059405941,300,300,6565,9875,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,waze.com,iat_us,numeric,weighted_ks,0.598449006979,300,300,6265,9575,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,waze.com,ip_total_length_bytes,numeric,weighted_ks,0.394059405941,300,300,6565,9875,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,waze.com,ipv4_ttl,numeric,weighted_ks,8.62643290134e-14,300,300,6565,9875,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,waze.com,tcp_payload_length_bytes,numeric,weighted_ks,0.394059405941,300,300,6565,9875,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,waze.com,tcp_window_raw,numeric,weighted_ks,8.62643290134e-14,300,300,6565,9875,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,ubuntu.com,frame_length_bytes,numeric,weighted_ks,0.420289855072,300,300,6486,8993,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,ubuntu.com,iat_us,numeric,weighted_ks,0.511525079973,300,300,6186,8693,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,ubuntu.com,ip_total_length_bytes,numeric,weighted_ks,0.420289855072,300,300,6486,8993,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,ubuntu.com,ipv4_ttl,numeric,weighted_ks,3.13638004457e-13,300,300,6486,8993,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.420289855072,300,300,6486,8993,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,ubuntu.com,tcp_window_raw,numeric,weighted_ks,3.13638004457e-13,300,300,6486,8993,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,web.de,frame_length_bytes,numeric,weighted_ks,0.431490384615,300,300,4160,8071,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,web.de,iat_us,numeric,weighted_ks,0.54401718171,300,300,3860,7878,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,web.de,ip_total_length_bytes,numeric,weighted_ks,0.431490384615,300,300,4160,8071,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,web.de,ipv4_ttl,numeric,weighted_ks,2.05724326463e-13,300,300,4160,8071,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,web.de,tcp_payload_length_bytes,numeric,weighted_ks,0.431490384615,300,300,4160,8071,true
general_all_sessions_sensitivity,packet_pooled,s2c,P005,client_os,general_2026,C26-U-FF-A,C26-W-FF-A,web.de,tcp_window_raw,numeric,weighted_ks,2.05724326463e-13,300,300,4160,8071,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,arin.net,frame_length_bytes,numeric,weighted_ks,0.524612831858,300,300,3616,9806,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,arin.net,iat_us,numeric,weighted_ks,0.64339702155,300,300,3316,9506,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,arin.net,ip_total_length_bytes,numeric,weighted_ks,0.524612831858,300,300,3616,9806,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,arin.net,ipv4_ttl,numeric,weighted_ks,1.5687451338e-13,300,300,3616,9806,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,arin.net,tcp_payload_length_bytes,numeric,weighted_ks,0.524612831858,300,300,3616,9806,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,arin.net,tcp_window_raw,numeric,weighted_ks,1.5687451338e-13,300,300,3616,9806,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,adblockplus.org,frame_length_bytes,numeric,weighted_ks,0.544547253063,300,300,6347,9610,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,adblockplus.org,iat_us,numeric,weighted_ks,0.591302821774,300,300,6047,9310,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,adblockplus.org,ip_total_length_bytes,numeric,weighted_ks,0.544547253063,300,300,6347,9610,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,adblockplus.org,ipv4_ttl,numeric,weighted_ks,2.49800180541e-13,300,300,6347,9610,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,adblockplus.org,tcp_payload_length_bytes,numeric,weighted_ks,0.544547253063,300,300,6347,9610,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,adblockplus.org,tcp_window_raw,numeric,weighted_ks,2.49800180541e-13,300,300,6347,9610,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,flipboard.com,frame_length_bytes,numeric,weighted_ks,0.340251343923,300,300,5985,8385,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,flipboard.com,iat_us,numeric,weighted_ks,0.429233588374,300,300,5685,8085,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,flipboard.com,ip_total_length_bytes,numeric,weighted_ks,0.340251343923,300,300,5985,8385,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,flipboard.com,ipv4_ttl,numeric,weighted_ks,1.23567822641e-13,300,300,5985,8385,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,flipboard.com,tcp_payload_length_bytes,numeric,weighted_ks,0.340251343923,300,300,5985,8385,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,flipboard.com,tcp_window_raw,numeric,weighted_ks,1.23567822641e-13,300,300,5985,8385,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,garmin.com,frame_length_bytes,numeric,weighted_ks,0.415328845158,275,275,3862,8231,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,garmin.com,iat_us,numeric,weighted_ks,0.570629576414,275,275,3587,7956,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,garmin.com,ip_total_length_bytes,numeric,weighted_ks,0.415328845158,275,275,3862,8231,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,garmin.com,ipv4_ttl,numeric,weighted_ks,5.28466159722e-14,275,275,3862,8231,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,garmin.com,tcp_payload_length_bytes,numeric,weighted_ks,0.415328845158,275,275,3862,8231,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,garmin.com,tcp_window_raw,numeric,weighted_ks,5.28466159722e-14,275,275,3862,8231,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,getpocket.com,frame_length_bytes,numeric,weighted_ks,0.427112764893,300,300,2885,9672,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,getpocket.com,iat_us,numeric,weighted_ks,0.542903715004,300,300,2585,9372,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,getpocket.com,ip_total_length_bytes,numeric,weighted_ks,0.427112764893,300,300,2885,9672,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,getpocket.com,ipv4_ttl,numeric,weighted_ks,1.05471187339e-13,300,300,2885,9672,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,getpocket.com,tcp_payload_length_bytes,numeric,weighted_ks,0.427112764893,300,300,2885,9672,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,getpocket.com,tcp_window_raw,numeric,weighted_ks,1.05471187339e-13,300,300,2885,9672,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,joinhoney.com,frame_length_bytes,numeric,weighted_ks,0.490441176471,234,234,2720,7386,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,joinhoney.com,iat_us,numeric,weighted_ks,0.613227480484,234,234,2486,7189,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,joinhoney.com,ip_total_length_bytes,numeric,weighted_ks,0.490441176471,234,234,2720,7386,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,joinhoney.com,ipv4_ttl,numeric,weighted_ks,8.98170426922e-14,234,234,2720,7386,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,joinhoney.com,tcp_payload_length_bytes,numeric,weighted_ks,0.490441176471,234,234,2720,7386,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,joinhoney.com,tcp_window_raw,numeric,weighted_ks,8.98170426922e-14,234,234,2720,7386,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,trustarc.com,frame_length_bytes,numeric,weighted_ks,0.461422304201,300,300,6487,7473,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,trustarc.com,iat_us,numeric,weighted_ks,0.575587671359,300,300,6187,7283,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,trustarc.com,ip_total_length_bytes,numeric,weighted_ks,0.46836034832,300,300,6487,7473,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,trustarc.com,ipv4_ttl,numeric,weighted_ks,3.66373598126e-14,300,300,6487,7473,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,trustarc.com,tcp_payload_length_bytes,numeric,weighted_ks,0.46836034832,300,300,6487,7473,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,trustarc.com,tcp_window_raw,numeric,weighted_ks,3.66373598126e-14,300,300,6487,7473,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,waze.com,frame_length_bytes,numeric,weighted_ks,0.451676440413,300,300,6403,9840,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,waze.com,iat_us,numeric,weighted_ks,0.612372648294,300,300,6103,9540,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,waze.com,ip_total_length_bytes,numeric,weighted_ks,0.45177806643,300,300,6403,9840,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,waze.com,ipv4_ttl,numeric,weighted_ks,2.48689957516e-13,300,300,6403,9840,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,waze.com,tcp_payload_length_bytes,numeric,weighted_ks,0.45177806643,300,300,6403,9840,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,waze.com,tcp_window_raw,numeric,weighted_ks,2.48689957516e-13,300,300,6403,9840,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,ubuntu.com,frame_length_bytes,numeric,weighted_ks,0.532435361511,300,300,6459,8476,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,ubuntu.com,iat_us,numeric,weighted_ks,0.428263103746,300,300,6159,8176,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,ubuntu.com,ip_total_length_bytes,numeric,weighted_ks,0.532435361511,300,300,6459,8476,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,ubuntu.com,ipv4_ttl,numeric,weighted_ks,2.81996648255e-13,300,300,6459,8476,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,ubuntu.com,tcp_payload_length_bytes,numeric,weighted_ks,0.532435361511,300,300,6459,8476,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,ubuntu.com,tcp_window_raw,numeric,weighted_ks,2.81996648255e-13,300,300,6459,8476,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,web.de,frame_length_bytes,numeric,weighted_ks,0.446082043724,300,300,4071,9167,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,web.de,iat_us,numeric,weighted_ks,0.526271502066,300,300,3771,8871,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,web.de,ip_total_length_bytes,numeric,weighted_ks,0.446082043724,300,300,4071,9167,true
general_all_sessions_sensitivity,packet_pooled,s2c,P006,client_os,general_2026,C26-U-FF-B,C26-W-FF-B,web.de,ipv4_ttl,numeric,weighted_ks,3.1874503037e-13,300,300,4071,9167,true
