feature,contrast,position,count,mean,median,q25,q75,iqr,maximum,minimum_sessions_per_arm,median_minimum_sessions_per_arm
iat_us,client_os,3,40,0.695149051491,0.733333333333,0.555555555556,0.862369337979,0.306813782424,1,35,45
iat_us,client_os,4,40,0.631285327139,0.636507936508,0.533333333333,0.742857142857,0.209523809524,1,35,45
iat_us,client_os,5,40,0.481385985288,0.452845528455,0.35,0.622222222222,0.272222222222,0.844444444444,35,45
iat_us,client_os,6,40,0.581885404568,0.560975609756,0.448412698413,0.711111111111,0.262698412698,0.888888888889,35,45
iat_us,client_os,7,40,0.615476190476,0.644444444444,0.506368563686,0.761111111111,0.254742547425,0.942857142857,35,45
iat_us,client_os,8,40,0.61893728223,0.588888888889,0.438888888889,0.761111111111,0.322222222222,1,35,45
iat_us,client_os,9,40,0.442796079259,0.444444444444,0.333333333333,0.519047619048,0.185714285714,0.839682539683,35,45
iat_us,client_os,10,40,0.554694066097,0.522222222222,0.394444444444,0.688888888889,0.294444444444,0.955555555556,33,45
iat_us,client_os,11,40,0.517715225213,0.511111111111,0.333333333333,0.684417344173,0.35108401084,0.822222222222,29,45
iat_us,client_os,12,40,0.470476445178,0.444444444444,0.341463414634,0.581165311653,0.239701897019,0.911111111111,21,45
iat_us,client_os,13,40,0.421504388627,0.414285714286,0.292682926829,0.533333333333,0.240650406504,0.8,20,45
iat_us,client_os,14,40,0.451124988396,0.413888888889,0.352380952381,0.577777777778,0.225396825397,0.777777777778,20,45
iat_us,client_os,15,40,0.39943555228,0.388888888889,0.288888888889,0.471428571429,0.18253968254,0.8,20,45
iat_us,client_os,16,40,0.448553358669,0.444444444444,0.355555555556,0.519047619048,0.163492063492,0.777777777778,19,45
iat_us,client_os,17,40,0.536630496365,0.506349206349,0.39756097561,0.66511627907,0.26755530346,0.844444444444,16,45
iat_us,client_os,18,40,0.549443506027,0.5,0.42037037037,0.663588850174,0.243218479804,0.911111111111,16,44
iat_us,client_os,19,40,0.549562899637,0.580487804878,0.387673611111,0.714285714286,0.326612103175,0.822222222222,16,42
iat_us,client_os,20,40,0.504711026609,0.512698412698,0.392063492063,0.594444444444,0.202380952381,0.866666666667,14,41.5
iat_us,client_os,21,40,0.529960024221,0.533333333333,0.453968253968,0.626923076923,0.172954822955,0.795238095238,13,40.5
iat_us,client_os,22,40,0.539441135291,0.56574770259,0.431391297302,0.647619047619,0.216227750317,0.767521367521,12,39
iat_us,client_os,23,39,0.550126806209,0.565180824222,0.444444444444,0.634957548911,0.190513104467,0.822222222222,10,38
iat_us,client_os,24,36,0.561727237369,0.55404040404,0.457034632035,0.65,0.192965367965,0.844444444444,10,38.5
iat_us,client_os,25,35,0.571437112575,0.555555555556,0.484105101921,0.711111111111,0.227006009191,0.8,11,39
iat_us,client_os,26,34,0.558741729801,0.517094017094,0.450694444444,0.716239316239,0.265544871795,0.822222222222,10,39
iat_us,client_os,27,34,0.556060733564,0.558432539683,0.467647058824,0.677777777778,0.210130718954,0.866666666667,10,37
iat_us,client_os,28,30,0.53922790906,0.570460704607,0.445583887657,0.680952380952,0.235368493295,0.822222222222,10,40
iat_us,client_os,29,27,0.535822940551,0.511111111111,0.444444444444,0.692307692308,0.247863247863,0.822222222222,12,41
iat_us,client_os,30,25,0.529312256713,0.488888888889,0.355555555556,0.644444444444,0.288888888889,0.822222222222,12,44
iat_us,client_os,31,25,0.522104895902,0.533333333333,0.422222222222,0.65,0.227777777778,0.822222222222,10,42
iat_us,client_os,32,24,0.522367464335,0.563247863248,0.377777777778,0.644444444444,0.266666666667,0.777777777778,12,42
iat_us,client_os,33,23,0.522530667159,0.555555555556,0.375,0.633333333333,0.258333333333,0.769230769231,12,42
iat_us,client_os,34,23,0.525784909033,0.533333333333,0.433333333333,0.634188034188,0.200854700855,0.744444444444,12,41
iat_us,client_os,35,22,0.531096192556,0.584795321637,0.398484848485,0.661988304094,0.263503455609,0.8,12,39
iat_us,client_os,36,22,0.539016744229,0.528495137893,0.407345807346,0.661111111111,0.253765303765,0.866161616162,12,38
iat_us,client_os,37,21,0.518065084941,0.511111111111,0.391414141414,0.583116883117,0.191702741703,0.844444444444,10,36
iat_us,client_os,38,21,0.493082175441,0.451461988304,0.377777777778,0.577777777778,0.2,0.827777777778,10,36
iat_us,client_os,39,20,0.468119213681,0.444444444444,0.366830065359,0.537287945175,0.170457879815,0.844444444444,11,37
iat_us,client_os,40,19,0.468745587183,0.444444444444,0.338240019775,0.592810457516,0.254570437741,0.844444444444,17,38
iat_us,client_browser_and_os,2,40,0.794403794038,0.825396825397,0.687398373984,0.916666666667,0.229268292683,1,35,45
iat_us,client_browser_and_os,3,40,0.688428184282,0.733333333333,0.533333333333,0.866666666667,0.333333333333,1,35,45
iat_us,client_browser_and_os,4,40,0.632721641502,0.622222222222,0.555555555556,0.735714285714,0.180158730159,0.888888888889,35,45
iat_us,client_browser_and_os,5,40,0.475588463027,0.455555555556,0.352032520325,0.605555555556,0.25352303523,0.844444444444,35,45
iat_us,client_browser_and_os,6,40,0.578159117305,0.555555555556,0.4,0.761111111111,0.361111111111,0.888888888889,35,45
iat_us,client_browser_and_os,7,40,0.613759194735,0.650793650794,0.527777777778,0.766666666667,0.238888888889,0.914285714286,35,45
iat_us,client_browser_and_os,8,40,0.625859465738,0.611111111111,0.416666666667,0.805555555556,0.388888888889,1,35,45
iat_us,client_browser_and_os,9,40,0.43087086017,0.418428184282,0.327777777778,0.516666666667,0.188888888889,0.797474747475,35,45
iat_us,client_browser_and_os,10,40,0.570167089009,0.558265582656,0.416666666667,0.711111111111,0.294444444444,0.911111111111,33,45
iat_us,client_browser_and_os,11,40,0.482552623587,0.455555555556,0.363279132791,0.620498084291,0.2572189515,0.844444444444,29,45
iat_us,client_browser_and_os,12,40,0.45697267725,0.444444444444,0.333333333333,0.564400957963,0.23106762463,0.911111111111,21,45
iat_us,client_browser_and_os,13,40,0.419750613946,0.374603174603,0.283739837398,0.533333333333,0.249593495935,0.8,20,45
iat_us,client_browser_and_os,14,40,0.434648991494,0.4,0.327777777778,0.543253968254,0.215476190476,0.777777777778,20,45
iat_us,client_browser_and_os,15,40,0.401672422866,0.375895164267,0.280952380952,0.517479674797,0.236527293844,0.755555555556,20,45
iat_us,client_browser_and_os,16,40,0.436031485999,0.422222222222,0.365853658537,0.511904761905,0.146051103368,0.777777777778,19,45
iat_us,client_browser_and_os,17,40,0.538198384345,0.522222222222,0.39756097561,0.671428571429,0.273867595819,0.844444444444,16,45
iat_us,client_browser_and_os,18,40,0.550223727669,0.513194444444,0.439518002323,0.627777777778,0.188259775455,0.911111111111,16,44
iat_us,client_browser_and_os,19,40,0.556143538341,0.591533501542,0.416666666667,0.711111111111,0.294444444444,0.8,16,42
iat_us,client_browser_and_os,20,40,0.504716349876,0.508943089431,0.422222222222,0.6,0.177777777778,0.866666666667,14,41.5
iat_us,client_browser_and_os,21,40,0.539977533337,0.544444444444,0.452248677249,0.635256410256,0.183007733008,0.786904761905,13,40.5
iat_us,client_browser_and_os,22,40,0.545552246402,0.559365079365,0.454918252479,0.631684981685,0.176766729206,0.73918128655,12,39
iat_us,client_browser_and_os,23,39,0.543155625109,0.536585365854,0.445299145299,0.654365079365,0.209065934066,0.822222222222,10,38
iat_us,client_browser_and_os,24,36,0.5658415143,0.567620270188,0.502777777778,0.66511627907,0.162338501292,0.844444444444,10,38.5
iat_us,client_browser_and_os,25,35,0.57950544277,0.582995951417,0.470591588407,0.688888888889,0.218297300482,0.866666666667,11,39
iat_us,client_browser_and_os,26,34,0.580739210964,0.588888888889,0.493292682927,0.690523373984,0.197230691057,0.894505494505,10,39
iat_us,client_browser_and_os,27,34,0.553208285518,0.566202090592,0.450387596899,0.642399267399,0.1920116705,0.888888888889,10,37
iat_us,client_browser_and_os,28,30,0.567045091877,0.611111111111,0.439316239316,0.688888888889,0.249572649573,0.8,10,40
iat_us,client_browser_and_os,29,27,0.54794350091,0.584756097561,0.455555555556,0.666666666667,0.211111111111,0.822222222222,12,41
iat_us,client_browser_and_os,30,25,0.531988698835,0.555555555556,0.395138888889,0.664141414141,0.269002525253,0.777777777778,12,44
iat_us,client_browser_and_os,31,25,0.525871511401,0.561111111111,0.422222222222,0.634146341463,0.211924119241,0.8,10,42
iat_us,client_browser_and_os,32,24,0.523503177796,0.554521963824,0.422222222222,0.612872628726,0.190650406504,0.822222222222,12,42
iat_us,client_browser_and_os,33,23,0.525421946531,0.516129032258,0.358333333333,0.695726495726,0.337393162393,0.755555555556,12,42
iat_us,client_browser_and_os,34,23,0.538018414128,0.533333333333,0.444444444444,0.605555555556,0.161111111111,0.822222222222,12,41
iat_us,client_browser_and_os,35,22,0.554525297827,0.631511470985,0.392397660819,0.683333333333,0.290935672515,0.777777777778,12,39
iat_us,client_browser_and_os,36,22,0.530216621793,0.556510809452,0.433333333333,0.621367521368,0.188034188034,0.910606060606,12,39
iat_us,client_browser_and_os,37,21,0.513062679939,0.505882352941,0.411111111111,0.577777777778,0.166666666667,0.79797979798,10,36
iat_us,client_browser_and_os,38,21,0.499632623903,0.494444444444,0.417582417582,0.533333333333,0.115750915751,0.822222222222,10,36
iat_us,client_browser_and_os,39,20,0.462170881356,0.455555555556,0.353623188406,0.535256410256,0.181633221851,0.733333333333,11,37
iat_us,client_browser_and_os,40,19,0.481745143887,0.466666666667,0.353846153846,0.619638242894,0.265792089048,0.731818181818,17,38
iat_us,network,2,40,0.237181571816,0.244444444444,0.172222222222,0.288888888889,0.116666666667,0.488888888889,35,45
iat_us,network,3,40,0.401188540457,0.30081300813,0.222222222222,0.522222222222,0.3,0.857142857143,35,45
iat_us,network,4,40,0.341775067751,0.333333333333,0.2,0.388888888889,0.188888888889,0.733333333333,35,45
iat_us,network,5,40,0.271060782036,0.244444444444,0.16746031746,0.321138211382,0.153677893922,0.6,35,45
iat_us,network,6,40,0.328300425861,0.311111111111,0.222222222222,0.422222222222,0.2,0.577777777778,35,45
iat_us,network,7,40,0.29483546264,0.288888888889,0.216666666667,0.34181184669,0.125145180023,0.666666666667,35,45
iat_us,network,8,40,0.513596593109,0.487804878049,0.261111111111,0.728571428571,0.46746031746,1,35,45
iat_us,network,9,40,0.38847442192,0.366666666667,0.266666666667,0.488888888889,0.222222222222,0.711111111111,35,45
iat_us,network,10,40,0.41251460599,0.355555555556,0.2,0.627777777778,0.427777777778,0.866666666667,33,45
iat_us,network,11,40,0.402007505974,0.360704607046,0.238888888889,0.533333333333,0.294444444444,0.822222222222,29,45
iat_us,network,12,40,0.370217190372,0.333333333333,0.261111111111,0.444444444444,0.183333333333,0.80487804878,21,45
iat_us,network,13,40,0.340630863165,0.313541666667,0.216666666667,0.472222222222,0.255555555556,0.711111111111,20,45
iat_us,network,14,40,0.329663486211,0.312698412698,0.221544715447,0.409819121447,0.188274406,0.666666666667,20,45
iat_us,network,15,40,0.327002348469,0.311111111111,0.222222222222,0.382263814617,0.160041592395,0.733333333333,20,45
iat_us,network,16,40,0.278912949442,0.255555555556,0.192857142857,0.35645994832,0.163602805463,0.533333333333,19,45
iat_us,network,17,40,0.272817623009,0.244444444444,0.172420634921,0.33672235023,0.16430171531,0.622222222222,16,45
iat_us,network,18,40,0.256562996473,0.222222222222,0.177777777778,0.286507936508,0.10873015873,0.684210526316,16,45
iat_us,network,19,40,0.27443567767,0.266666666667,0.163888888889,0.337706146927,0.173817258038,0.6,16,45
iat_us,network,20,40,0.233934093829,0.200806451613,0.153021978022,0.293121693122,0.1400997151,0.5,14,45
iat_us,network,21,40,0.308388990374,0.288888888889,0.222222222222,0.386601170569,0.164378948346,0.733333333333,13,45
iat_us,network,22,40,0.266529419068,0.244444444444,0.194068736142,0.350129198966,0.156060462825,0.633484162896,12,45
iat_us,network,23,39,0.263697898184,0.244444444444,0.173817118554,0.344683257919,0.170866139365,0.533333333333,10,45
iat_us,network,24,37,0.262635054398,0.265582655827,0.177777777778,0.311111111111,0.133333333333,0.555555555556,10,45
iat_us,network,25,36,0.254479491742,0.19756097561,0.155426356589,0.335664335664,0.180237979075,0.695652173913,11,45
iat_us,network,26,35,0.256695928126,0.228571428571,0.156794425087,0.311111111111,0.154316686024,0.7,10,45
iat_us,network,27,35,0.254568788528,0.222222222222,0.155555555556,0.310820751065,0.155265195509,0.6,10,45
iat_us,network,28,33,0.254195386446,0.222222222222,0.146341463415,0.311111111111,0.164769647696,0.6,12,45
iat_us,network,29,32,0.232709529905,0.220867208672,0.116802168022,0.283928571429,0.167126403407,0.6,12,45
iat_us,network,30,31,0.215216819986,0.19512195122,0.140476190476,0.226495726496,0.0860195360195,0.552364864865,12,45
iat_us,network,31,31,0.220539975851,0.2,0.150948509485,0.269444444444,0.118495934959,0.466666666667,12,45
iat_us,network,32,31,0.228793647285,0.219512195122,0.159156076898,0.245085470085,0.0859293931875,0.559523809524,12,45
iat_us,network,33,30,0.208083797238,0.181481481481,0.134396497811,0.241325536062,0.106929038251,0.533333333333,22,45
iat_us,network,34,30,0.201193384754,0.175,0.133333333333,0.241666666667,0.108333333333,0.533333333333,19,45
iat_us,network,35,30,0.230217367439,0.215384615385,0.143696581197,0.305555555556,0.161858974359,0.466666666667,19,45
iat_us,network,36,30,0.229191921213,0.220867208672,0.142124542125,0.27559127864,0.133466736516,0.444444444444,18,44
iat_us,network,37,30,0.254052409046,0.242222222222,0.184455178967,0.282765151515,0.0983099725478,0.577777777778,17,44
iat_us,network,38,30,0.241414652813,0.228535353535,0.139024390244,0.286215538847,0.147191148603,0.511111111111,12,44
iat_us,network,39,30,0.242220642595,0.232070707071,0.155555555556,0.307246376812,0.151690821256,0.636363636364,11,43
iat_us,network,40,29,0.227018252076,0.177777777778,0.133333333333,0.33409610984,0.200762776506,0.622222222222,18,43
iat_us,temporal,2,20,0.361111111111,0.366666666667,0.283333333333,0.4,0.116666666667,0.688888888889,45,45
iat_us,temporal,3,20,0.601111111111,0.6,0.416666666667,0.755555555556,0.338888888889,0.955555555556,45,45
iat_us,temporal,4,20,0.72,0.722222222222,0.572222222222,0.888888888889,0.316666666667,1,45,45
iat_us,temporal,5,20,0.563333333333,0.5,0.411111111111,0.744444444444,0.333333333333,0.977777777778,45,45
iat_us,temporal,6,20,0.505555555556,0.5,0.361111111111,0.638888888889,0.277777777778,0.844444444444,45,45
iat_us,temporal,7,20,0.403333333333,0.366666666667,0.288888888889,0.45,0.161111111111,0.888888888889,45,45
iat_us,temporal,8,20,0.503581973582,0.427272727273,0.333333333333,0.666666666667,0.333333333333,0.888888888889,33,45
iat_us,temporal,9,20,0.423154121864,0.377777777778,0.35,0.511111111111,0.161111111111,0.622222222222,30,45
iat_us,temporal,10,20,0.404764653321,0.366666666667,0.305555555556,0.468021680217,0.162466124661,0.822222222222,15,45
iat_us,temporal,11,20,0.505362990224,0.515503875969,0.333333333333,0.688888888889,0.355555555556,0.866666666667,15,45
iat_us,temporal,12,20,0.408706106229,0.366666666667,0.311111111111,0.442118863049,0.131007751938,0.8,14,45
iat_us,temporal,13,20,0.374340073637,0.315079365079,0.251495726496,0.487837837838,0.236342111342,0.622222222222,14,45
iat_us,temporal,14,20,0.345027846028,0.322222222222,0.230555555556,0.432041343669,0.201485788114,0.688888888889,12,40.5
iat_us,temporal,15,20,0.341617581922,0.330952380952,0.272549019608,0.401851851852,0.129302832244,0.555555555556,12,34
iat_us,temporal,16,20,0.335963133755,0.319047619048,0.238333333333,0.427131782946,0.188798449612,0.639682539683,12,31.5
iat_us,temporal,17,20,0.352674967095,0.297222222222,0.266789819376,0.425387596899,0.158597777523,0.646594982079,12,31
iat_us,temporal,18,20,0.364932620246,0.345238095238,0.31342940685,0.407638888889,0.0942094820384,0.577777777778,12,28
iat_us,temporal,19,20,0.315583299112,0.313377192982,0.213043478261,0.403369905956,0.190326427695,0.534640522876,12,27
iat_us,temporal,20,20,0.388374280454,0.379166666667,0.30119047619,0.478571428571,0.177380952381,0.6875,12,25.5
iat_us,temporal,21,20,0.337957422444,0.356960594315,0.255555555556,0.429385964912,0.173830409357,0.511111111111,12,21.5
iat_us,temporal,22,20,0.314343600974,0.313131313131,0.2125,0.358333333333,0.145833333333,0.574404761905,12,19
iat_us,temporal,23,20,0.330451303002,0.315151515152,0.227657279128,0.398835784314,0.171178505186,0.578369905956,12,18.5
iat_us,temporal,24,20,0.327002518922,0.32407172773,0.281060606061,0.371726190476,0.0906655844156,0.512987012987,12,17
iat_us,temporal,25,20,0.328803976238,0.306998556999,0.219791666667,0.420287698413,0.200496031746,0.603535353535,10,16
iat_us,temporal,26,19,0.343512138256,0.333333333333,0.261458333333,0.427287581699,0.165829248366,0.580586080586,12,16
iat_us,temporal,27,19,0.36761883324,0.366666666667,0.269337606838,0.470422379478,0.201084772641,0.567829457364,12,15
iat_us,temporal,28,17,0.339862465624,0.333333333333,0.288888888889,0.4,0.111111111111,0.507142857143,10,15
iat_us,temporal,29,14,0.334818622741,0.330004465554,0.258225108225,0.378642191142,0.120417082917,0.577777777778,11,14.5
iat_us,temporal,30,14,0.366417311576,0.330769230769,0.248953823954,0.463636363636,0.214682539683,0.638888888889,10,12.5
iat_us,temporal,31,12,0.353610989951,0.329378342246,0.237703252033,0.413961038961,0.176257786929,0.620689655172,10,13
iat_us,temporal,32,11,0.362744729884,0.375,0.288888888889,0.453359683794,0.164470794906,0.533333333333,10,14
iat_us,temporal,33,10,0.344893914225,0.337338501292,0.283712121212,0.398263888889,0.114551767677,0.501661129568,10,14
iat_us,temporal,34,9,0.404169182812,0.330158730159,0.297909407666,0.509868421053,0.211959013387,0.603174603175,11,12
iat_us,temporal,35,9,0.410785079856,0.409090909091,0.366666666667,0.496710526316,0.130043859649,0.538461538462,10,12
iat_us,temporal,36,8,0.353794191254,0.314898989899,0.238888888889,0.432307692308,0.193418803419,0.609677419355,10,12.5
iat_us,temporal,37,6,0.338485631382,0.320996732026,0.269638242894,0.416053921569,0.146415678675,0.495384615385,10,13.5
iat_us,temporal,38,6,0.444682747483,0.391643323996,0.308676959156,0.567013888889,0.258336929733,0.679487179487,10,12.5
iat_us,temporal,39,5,0.445056129174,0.516666666667,0.32012012012,0.545454545455,0.225334425334,0.56993006993,11,13
iat_us,temporal,40,4,0.483178369569,0.491170634921,0.406182795699,0.568166208791,0.161983413092,0.692307692308,12,13.5
ipv4_ttl,client_browser,1,40,0.132063492063,0,0,0.0238095238095,0.0238095238095,1,35,45
ipv4_ttl,client_browser,2,40,0.0916492450639,0,0,0.0714285714286,0.0714285714286,0.888888888889,35,45
ipv4_ttl,client_browser,3,40,0.141649245064,0,0,0.111111111111,0.111111111111,1,35,45
ipv4_ttl,client_browser,4,40,0.0873073945025,0,0,0.122222222222,0.122222222222,0.444444444444,35,45
ipv4_ttl,client_browser,5,40,0.15927216415,0.0921409214092,0,0.222222222222,0.222222222222,1,35,45
ipv4_ttl,client_browser,6,40,0.14900116144,0.0444444444444,0,0.166666666667,0.166666666667,1,35,45
ipv4_ttl,client_browser,7,40,0.145462640341,0.0333333333333,0,0.205555555556,0.205555555556,1,35,45
ipv4_ttl,client_browser,8,40,0.172270615563,0.0666666666667,0,0.289837398374,0.289837398374,1,35,45
ipv4_ttl,client_browser,9,40,0.127717770035,0.0333333333333,0,0.133333333333,0.133333333333,0.866666666667,35,45
ipv4_ttl,client_browser,10,40,0.14643437863,0.0222222222222,0,0.205555555556,0.205555555556,0.844444444444,33,45
ipv4_ttl,client_browser,11,40,0.144341850561,0.0222222222222,0,0.183333333333,0.183333333333,0.911111111111,29,45
ipv4_ttl,client_browser,12,40,0.138912117693,0.0555555555556,0,0.20487804878,0.20487804878,0.866666666667,21,45
ipv4_ttl,client_browser,13,40,0.169121176926,0.0529616724739,0,0.233333333333,0.233333333333,0.844444444444,20,45
ipv4_ttl,client_browser,14,40,0.114961285327,0.0444444444444,0,0.155555555556,0.155555555556,0.644444444444,20,45
ipv4_ttl,client_browser,15,40,0.118846302749,0.0444444444444,0,0.155555555556,0.155555555556,0.866666666667,20,45
ipv4_ttl,client_browser,16,40,0.116270696594,0.0264808362369,0,0.135142118863,0.135142118863,0.955555555556,19,45
ipv4_ttl,client_browser,17,40,0.129868370112,0.0444444444444,0,0.129674796748,0.129674796748,0.955555555556,16,45
ipv4_ttl,client_browser,18,40,0.130220078025,0.0333333333333,0,0.183449477352,0.183449477352,0.888888888889,16,45
ipv4_ttl,client_browser,19,40,0.134335596653,0.0222222222222,0,0.100948509485,0.100948509485,0.911111111111,16,45
ipv4_ttl,client_browser,20,40,0.10380267429,0.0233062330623,0,0.122222222222,0.122222222222,0.866666666667,14,45
ipv4_ttl,client_browser,21,40,0.100196402513,0.0222222222222,1.66533453694e-16,0.119047619048,0.119047619048,0.755555555556,13,45
ipv4_ttl,client_browser,22,40,0.110313497478,0.0222222222222,2.22044604925e-16,0.0886759581882,0.0886759581882,0.822222222222,12,45
ipv4_ttl,client_browser,23,39,0.0979524403872,0.0108527131783,5.55111512313e-17,0.0859649122807,0.0859649122807,0.733333333333,13,45
ipv4_ttl,client_browser,24,37,0.087596587913,8.881784197e-16,0,0.0837606837607,0.0837606837607,0.8,10,45
ipv4_ttl,client_browser,25,36,0.13162608291,0.0233062330623,3.05311331772e-16,0.189743589744,0.189743589744,0.822222222222,13,45
ipv4_ttl,client_browser,26,36,0.106136678686,0.0222222222222,0,0.0958333333333,0.0958333333333,0.955555555556,12,45
ipv4_ttl,client_browser,27,36,0.107560739729,0.0222222222222,0,0.111111111111,0.111111111111,0.822222222222,12,45
ipv4_ttl,client_browser,28,34,0.123311090313,0.0460317460317,2.22044604925e-16,0.111111111111,0.111111111111,0.933333333333,10,45
ipv4_ttl,client_browser,29,32,0.125598025789,0.0444444444444,3.33066907388e-16,0.112226391495,0.112226391495,0.888888888889,12,45
ipv4_ttl,client_browser,30,31,0.105781263059,0.0358974358974,1.11022302463e-16,0.0932249322493,0.0932249322493,0.688888888889,12,45
ipv4_ttl,client_browser,31,31,0.121040650166,0.0393162393162,8.32667268469e-16,0.0932249322493,0.0932249322493,0.888888888889,10,45
ipv4_ttl,client_browser,32,30,0.128124894527,0.0444444444444,2.22044604925e-16,0.111111111111,0.111111111111,0.844444444444,22,45
ipv4_ttl,client_browser,33,30,0.106364011834,0.0444444444444,3.60822483003e-16,0.113544179398,0.113544179398,0.711111111111,22,45
ipv4_ttl,client_browser,34,30,0.138994014257,0.0455015744489,8.04911692853e-16,0.128571428571,0.128571428571,0.844444444444,19,45
ipv4_ttl,client_browser,35,30,0.139043258102,0.0444444444444,6.93889390391e-16,0.133333333333,0.133333333333,0.977777777778,19,45
ipv4_ttl,client_browser,36,30,0.133694009508,0.1,7.49400541622e-16,0.157026143791,0.157026143791,0.8,18,44
ipv4_ttl,client_browser,37,30,0.113737618188,0.0222222222222,4.71844785466e-16,0.0888888888889,0.0888888888889,0.933333333333,17,44
ipv4_ttl,client_browser,38,30,0.14445389806,0.0475369458128,3.60822483003e-16,0.162719298246,0.162719298246,0.888888888889,12,44
ipv4_ttl,client_browser,39,30,0.12030431889,0.0666666666667,8.32667268469e-16,0.145321637427,0.145321637427,0.844444444444,11,42
ipv4_ttl,client_browser,40,29,0.12411641215,0.0225442834138,6.66133814775e-16,0.127131782946,0.127131782946,0.911111111111,17,43
ipv4_ttl,client_os,1,40,0.0749206349206,0,0,0.0309523809524,0.0309523809524,0.488888888889,35,45
ipv4_ttl,client_os,2,40,0.721045296167,0.788888888889,0.609756097561,0.895238095238,0.285481997677,1,35,45
ipv4_ttl,client_os,3,40,0.21495741386,0.185714285714,0.1,0.2972899729,0.1972899729,0.6,35,45
ipv4_ttl,client_os,4,40,0.154819976771,0.112698412698,0,0.222222222222,0.222222222222,0.536585365854,35,45
ipv4_ttl,client_os,5,40,0.620884630275,0.655555555556,0.416666666667,0.814769647696,0.39810298103,1,35,45
ipv4_ttl,client_os,6,40,0.371076267906,0.365853658537,0.261111111111,0.488888888889,0.227777777778,0.866666666667,35,45
ipv4_ttl,client_os,7,40,0.435381339528,0.450793650794,0.310027100271,0.6,0.289972899729,0.8,35,45
ipv4_ttl,client_os,8,40,0.458250096787,0.465040650407,0.266666666667,0.666666666667,0.4,0.844444444444,35,45
ipv4_ttl,client_os,9,40,0.348677893922,0.355555555556,0.211111111111,0.488075880759,0.276964769648,0.755555555556,35,45
ipv4_ttl,client_os,10,40,0.236753774681,0.209756097561,0.0666666666667,0.383333333333,0.316666666667,0.571428571429,33,45
ipv4_ttl,client_os,11,40,0.22795973674,0.2,0.0666666666667,0.34756097561,0.280894308943,0.688888888889,29,45
ipv4_ttl,client_os,12,40,0.312907471932,0.244444444444,0.172222222222,0.427777777778,0.255555555556,0.822222222222,21,45
ipv4_ttl,client_os,13,40,0.336641502129,0.312698412698,0.238888888889,0.466666666667,0.227777777778,0.688888888889,20,45
ipv4_ttl,client_os,14,40,0.303608207511,0.288888888889,0.143089430894,0.43253968254,0.289450251645,0.733333333333,20,45
ipv4_ttl,client_os,15,40,0.266056910569,0.266666666667,0.177777777778,0.333333333333,0.155555555556,0.488888888889,20,45
ipv4_ttl,client_os,16,40,0.217213398878,0.2,0.133333333333,0.288888888889,0.155555555556,0.8,19,45
ipv4_ttl,client_os,17,40,0.212597754549,0.188888888889,0.130487804878,0.288888888889,0.158401084011,0.511111111111,16,45
ipv4_ttl,client_os,18,40,0.239510854999,0.211111111111,0.128571428571,0.321138211382,0.192566782811,0.666666666667,16,44
ipv4_ttl,client_os,19,40,0.242376634206,0.233062330623,0.132051282051,0.288888888889,0.156837606838,0.733333333333,16,42
ipv4_ttl,client_os,20,40,0.241857261979,0.222222222222,0.15,0.342857142857,0.192857142857,0.622222222222,14,41.5
ipv4_ttl,client_os,21,40,0.220399803449,0.19756097561,0.155555555556,0.258974358974,0.103418803419,0.622222222222,13,40.5
ipv4_ttl,client_os,22,40,0.19582277817,0.2,0.133333333333,0.244444444444,0.111111111111,0.488888888889,12,39
ipv4_ttl,client_os,23,39,0.210941167568,0.19512195122,0.122222222222,0.261538461538,0.139316239316,0.511111111111,10,38
ipv4_ttl,client_os,24,36,0.194539095348,0.177777777778,0.137984496124,0.22380952381,0.0858250276855,0.488888888889,10,38.5
ipv4_ttl,client_os,25,35,0.203742098442,0.222222222222,0.111111111111,0.265725288832,0.154614177721,0.488888888889,11,39
ipv4_ttl,client_os,26,34,0.202804460062,0.187304565353,0.138888888889,0.266666666667,0.127777777778,0.444444444444,10,39
ipv4_ttl,client_os,27,34,0.204253748529,0.174603174603,0.111111111111,0.283333333333,0.172222222222,0.577777777778,10,37
ipv4_ttl,client_os,28,30,0.20476801428,0.2,0.149494949495,0.222222222222,0.0727272727273,0.466666666667,10,40
ipv4_ttl,client_os,29,27,0.207878716686,0.177777777778,0.133333333333,0.244444444444,0.111111111111,0.480808080808,12,41
ipv4_ttl,client_os,30,25,0.212859823104,0.222222222222,0.111111111111,0.266666666667,0.155555555556,0.511111111111,12,44
ipv4_ttl,client_os,31,25,0.216382687096,0.2,0.133333333333,0.288888888889,0.155555555556,0.502083333333,10,42
ipv4_ttl,client_os,32,24,0.195432909457,0.163143631436,0.105555555556,0.25,0.144444444444,0.466666666667,12,42
ipv4_ttl,client_os,33,23,0.223792570216,0.222222222222,0.14358974359,0.28547008547,0.14188034188,0.488888888889,12,42
ipv4_ttl,client_os,34,23,0.204764630852,0.177777777778,0.111111111111,0.268468468468,0.157357357357,0.488888888889,12,41
ipv4_ttl,client_os,35,22,0.209610009873,0.188888888889,0.13201754386,0.311111111111,0.179093567251,0.511111111111,12,39
ipv4_ttl,client_os,36,22,0.207017135619,0.211111111111,0.116666666667,0.282843137255,0.166176470588,0.444444444444,12,38
ipv4_ttl,client_os,37,21,0.222275402672,0.2,0.177777777778,0.285714285714,0.107936507937,0.377777777778,10,36
